id,rater_id,item_id,participant_id,task_num,task_label,rating,notes,timestamp,condition,no_interaction
535,rater_01,275,91,2,Product Review,3,,"""2026-02-26T20:58:19.081Z""",process,0
538,rater_01,782,237,3,Business Pitch,3,,"""2026-02-26T20:58:32.069Z""",process,0
543,rater_01,696,213,2,Product Review,2,,"""2026-02-26T20:59:26.518Z""",process,0
545,rater_01,586,178,3,Business Pitch,1,,"""2026-02-26T20:59:34.741Z""",process,0
546,rater_01,47,17,3,Business Pitch,2,,"""2026-02-26T20:59:52.014Z""",process,0
548,rater_01,629,192,3,Business Pitch,1,,"""2026-02-26T20:59:59.260Z""",process,0
549,rater_01,375,122,3,Business Pitch,2,,"""2026-02-26T21:00:05.999Z""",process,0
551,rater_01,246,82,3,Business Pitch,2,,"""2026-02-26T21:00:10.649Z""",process,0
553,rater_01,463,145,1,Social Media Post,1,,"""2026-02-26T21:00:24.144Z""",process,0
555,rater_01,621,190,3,Business Pitch,2,,"""2026-02-26T21:00:33.536Z""",process,0
557,rater_01,474,147,5,Interview Response,1,,"""2026-02-26T21:00:37.835Z""",process,0
559,rater_01,378,123,1,Social Media Post,2,,"""2026-02-26T21:00:43.489Z""",process,0
570,rater_01,569,173,3,Business Pitch,1,,"""2026-02-26T21:02:54.955Z""",process,0
571,rater_01,528,162,2,Product Review,1,,"""2026-02-26T21:02:58.915Z""",process,0
573,rater_01,482,149,5,Interview Response,1,,"""2026-02-26T21:03:02.758Z""",process,0
574,rater_01,115,37,5,Interview Response,1,,"""2026-02-26T21:03:08.702Z""",process,0
575,rater_01,459,144,1,Social Media Post,1,,"""2026-02-26T21:03:14.408Z""",process,0
577,rater_01,259,87,1,Social Media Post,2,,"""2026-02-26T21:03:19.343Z""",process,0
583,rater_01,271,90,2,Product Review,3,,"""2026-02-26T21:03:58.345Z""",process,0
591,rater_01,20,10,5,Interview Response,2,,"""2026-02-26T21:05:40.889Z""",process,0
594,rater_01,249,83,2,Product Review,2,,"""2026-02-26T21:05:58.378Z""",process,0
597,rater_01,130,43,2,Product Review,1,,"""2026-02-26T21:06:42.147Z""",process,0
598,rater_01,769,232,1,Social Media Post,1,,"""2026-02-26T21:06:49.714Z""",process,0
599,rater_01,590,179,3,Business Pitch,1,,"""2026-02-26T21:06:53.999Z""",process,0
601,rater_01,72,25,5,Interview Response,2,,"""2026-02-26T21:07:03.283Z""",process,0
603,rater_01,345,113,5,Interview Response,1,,"""2026-02-26T21:07:10.305Z""",process,0
607,rater_01,479,149,1,Social Media Post,1,,"""2026-02-26T21:07:35.475Z""",process,0
609,rater_01,728,220,5,Interview Response,1,,"""2026-02-26T21:07:42.628Z""",process,0
610,rater_01,492,152,2,Product Review,1,,"""2026-02-26T21:07:47.794Z""",process,0
612,rater_01,178,58,5,Interview Response,1,,"""2026-02-26T21:07:51.239Z""",process,0
613,rater_01,531,163,1,Social Media Post,1,,"""2026-02-26T21:07:55.087Z""",process,0
621,rater_01,656,201,1,Social Media Post,1,,"""2026-02-26T21:09:13.364Z""",process,0
625,rater_01,432,137,3,Business Pitch,1,,"""2026-02-26T21:09:36.122Z""",process,0
626,rater_01,483,150,1,Social Media Post,1,,"""2026-02-26T21:09:40.614Z""",process,0
628,rater_01,658,202,1,Social Media Post,2,,"""2026-02-26T21:09:45.624Z""",process,0
631,rater_01,592,180,1,Social Media Post,2,,"""2026-02-26T21:09:56.060Z""",process,0
632,rater_01,465,145,3,Business Pitch,1,,"""2026-02-26T21:09:59.392Z""",process,0
634,rater_01,859,258,3,Business Pitch,2,,"""2026-02-26T21:10:12.080Z""",process,0
636,rater_01,768,232,3,Business Pitch,2,,"""2026-02-26T21:10:18.062Z""",process,0
642,rater_01,764,231,1,Social Media Post,1,,"""2026-02-26T21:11:04.529Z""",process,0
644,rater_01,722,220,2,Product Review,1,,"""2026-02-26T21:11:22.252Z""",process,0
649,rater_01,266,89,1,Social Media Post,3,,"""2026-02-26T21:11:51.231Z""",process,0
650,rater_01,485,150,3,Business Pitch,1,,"""2026-02-26T21:12:01.828Z""",process,0
651,rater_01,138,45,2,Product Review,1,,"""2026-02-26T21:12:05.657Z""",process,0
655,rater_01,895,267,3,Business Pitch,1,,"""2026-02-26T21:12:32.246Z""",process,0
656,rater_01,171,56,2,Product Review,2,,"""2026-02-26T21:12:37.973Z""",process,0
657,rater_01,771,232,5,Interview Response,1,,"""2026-02-26T21:12:44.500Z""",process,0
659,rater_01,39,15,3,Business Pitch,1,,"""2026-02-26T21:12:52.249Z""",process,0
662,rater_01,396,128,3,Business Pitch,1,,"""2026-02-26T21:13:02.851Z""",process,0
665,rater_01,650,199,3,Business Pitch,1,,"""2026-02-26T21:13:12.336Z""",process,0
666,rater_01,539,165,3,Business Pitch,2,,"""2026-02-26T21:13:20.407Z""",process,0
668,rater_01,353,116,5,Interview Response,1,,"""2026-02-26T21:13:28.621Z""",process,0
670,rater_01,225,72,3,Business Pitch,1,,"""2026-02-26T21:13:32.005Z""",process,0
671,rater_01,10,8,2,Product Review,1,,"""2026-02-26T21:13:35.551Z""",process,1
673,rater_01,548,169,2,Product Review,1,,"""2026-02-26T21:13:40.374Z""",process,0
681,rater_01,699,213,1,Social Media Post,1,,"""2026-02-26T21:15:02.903Z""",process,0
683,rater_01,37,15,1,Social Media Post,1,,"""2026-02-26T21:15:06.373Z""",process,0
684,rater_01,355,117,2,Product Review,1,,"""2026-02-26T21:15:11.656Z""",process,0
688,rater_01,239,77,5,Interview Response,2,,"""2026-02-26T21:15:42.624Z""",process,0
690,rater_01,809,246,2,Product Review,1,,"""2026-02-26T21:15:56.609Z""",process,0
692,rater_01,758,228,1,Social Media Post,1,,"""2026-02-26T21:16:01.633Z""",process,0
693,rater_01,680,207,3,Business Pitch,2,,"""2026-02-26T21:16:08.744Z""",process,0
694,rater_01,877,262,5,Interview Response,1,,"""2026-02-26T21:16:13.750Z""",process,0
696,rater_01,486,150,5,Interview Response,1,,"""2026-02-26T21:16:19.674Z""",process,0
697,rater_01,312,102,2,Product Review,1,,"""2026-02-26T21:16:24.343Z""",process,0
698,rater_01,60,22,5,Interview Response,1,,"""2026-02-26T21:16:27.920Z""",process,0
699,rater_01,493,152,3,Business Pitch,1,,"""2026-02-26T21:16:30.998Z""",process,0
702,rater_01,676,206,3,Business Pitch,2,,"""2026-02-26T21:16:38.325Z""",process,0
703,rater_01,190,61,3,Business Pitch,1,,"""2026-02-26T21:16:42.014Z""",process,0
704,rater_01,505,155,3,Business Pitch,2,,"""2026-02-26T21:16:47.424Z""",process,0
711,rater_01,822,249,5,Interview Response,1,,"""2026-02-26T21:17:43.406Z""",process,0
712,rater_01,172,56,3,Business Pitch,2,,"""2026-02-26T21:17:51.164Z""",process,0
718,rater_01,279,92,2,Product Review,2,,"""2026-02-26T21:18:32.437Z""",process,0
720,rater_01,678,207,1,Social Media Post,2,,"""2026-02-26T21:18:43.256Z""",process,0
723,rater_01,633,194,3,Business Pitch,1,,"""2026-02-26T21:19:00.356Z""",process,0
724,rater_01,109,35,5,Interview Response,3,,"""2026-02-26T21:19:11.727Z""",process,0
729,rater_01,90,31,1,Social Media Post,2,,"""2026-02-26T21:19:41.892Z""",process,0
731,rater_01,155,52,1,Social Media Post,2,,"""2026-02-26T21:19:55.332Z""",process,0
732,rater_01,608,186,2,Product Review,1,,"""2026-02-26T21:19:58.518Z""",process,0
733,rater_01,535,164,1,Social Media Post,1,,"""2026-02-26T21:20:02.818Z""",process,0
734,rater_01,255,86,1,Social Media Post,2,,"""2026-02-26T21:20:08.243Z""",process,0
736,rater_01,888,266,2,Product Review,1,,"""2026-02-26T21:20:13.601Z""",process,0
738,rater_01,87,30,2,Product Review,1,,"""2026-02-26T21:20:17.681Z""",process,0
739,rater_01,231,76,1,Social Media Post,1,,"""2026-02-26T21:20:24.676Z""",process,0
741,rater_01,711,217,3,Business Pitch,1,,"""2026-02-26T21:20:36.013Z""",process,0
742,rater_01,111,36,2,Product Review,2,,"""2026-02-26T21:20:40.421Z""",process,0
743,rater_01,828,251,3,Business Pitch,1,,"""2026-02-26T21:20:44.356Z""",process,0
745,rater_01,339,112,2,Product Review,4,,"""2026-02-26T21:20:49.401Z""",process,0
746,rater_01,101,33,5,Interview Response,1,,"""2026-02-26T21:20:53.304Z""",process,0
748,rater_01,205,66,3,Business Pitch,2,,"""2026-02-26T21:21:10.949Z""",process,0
751,rater_01,226,72,5,Interview Response,1,,"""2026-02-26T21:21:42.297Z""",process,0
753,rater_01,64,23,5,Interview Response,2,,"""2026-02-26T21:21:46.657Z""",process,0
754,rater_01,123,40,3,Business Pitch,1,,"""2026-02-26T21:21:50.192Z""",process,0
755,rater_01,879,263,3,Business Pitch,1,,"""2026-02-26T21:21:54.790Z""",process,0
757,rater_01,125,41,1,Social Media Post,1,,"""2026-02-26T21:21:58.696Z""",process,0
759,rater_01,228,75,2,Product Review,1,,"""2026-02-26T21:22:05.664Z""",process,0
760,rater_01,703,215,2,Product Review,1,,"""2026-02-26T21:22:09.911Z""",process,0
762,rater_01,400,129,3,Business Pitch,2,,"""2026-02-26T21:22:15.466Z""",process,0
763,rater_01,665,203,5,Interview Response,1,,"""2026-02-26T21:22:20.754Z""",process,0
765,rater_01,373,122,2,Product Review,3,,"""2026-02-26T21:22:28.205Z""",process,0
776,rater_01,599,182,5,Interview Response,1,,"""2026-02-26T21:24:01.005Z""",process,0
777,rater_01,122,40,2,Product Review,1,,"""2026-02-26T21:24:09.804Z""",process,0
779,rater_01,197,64,2,Product Review,4,,"""2026-02-26T21:24:16.472Z""",process,0
781,rater_01,272,90,3,Business Pitch,3,,"""2026-02-26T21:24:25.528Z""",process,0
785,rater_01,790,239,1,Social Media Post,3,,"""2026-02-26T21:24:50.704Z""",process,0
786,rater_01,641,197,2,Product Review,3,,"""2026-02-26T21:24:56.145Z""",process,0
788,rater_01,324,106,2,Product Review,1,,"""2026-02-26T21:25:16.247Z""",process,0
791,rater_01,674,206,1,Social Media Post,2,,"""2026-02-26T21:25:24.180Z""",process,0
793,rater_01,253,85,2,Product Review,1,,"""2026-02-26T21:25:35.029Z""",process,0
794,rater_01,778,236,2,Product Review,2,,"""2026-02-26T21:25:43.021Z""",process,0
797,rater_01,88,30,3,Business Pitch,1,,"""2026-02-26T21:26:03.767Z""",process,0
799,rater_01,827,251,5,Interview Response,3,,"""2026-02-26T21:26:16.226Z""",process,0
800,rater_01,534,163,5,Interview Response,1,,"""2026-02-26T21:26:19.300Z""",process,0
802,rater_01,97,32,5,Interview Response,1,,"""2026-02-26T21:26:23.575Z""",process,0
804,rater_01,265,88,5,Interview Response,1,,"""2026-02-26T21:26:28.451Z""",process,0
805,rater_01,352,116,3,Business Pitch,2,,"""2026-02-26T21:26:36.918Z""",process,0
807,rater_01,435,138,2,Product Review,3,,"""2026-02-26T21:26:52.397Z""",process,0
808,rater_01,57,22,1,Social Media Post,1,,"""2026-02-26T21:26:55.730Z""",process,0
811,rater_01,244,82,1,Social Media Post,4,,"""2026-02-26T21:27:05.104Z""",process,0
812,rater_01,152,50,5,Interview Response,2,,"""2026-02-26T21:27:12.091Z""",process,0
813,rater_01,376,122,5,Interview Response,3,,"""2026-02-26T21:27:20.704Z""",process,0
816,rater_01,232,76,2,Product Review,1,,"""2026-02-26T21:27:35.818Z""",process,0
818,rater_01,216,69,2,Product Review,1,,"""2026-02-26T21:27:57.103Z""",process,0
822,rater_01,76,26,5,Interview Response,1,,"""2026-02-26T21:28:10.247Z""",process,0
824,rater_01,510,156,5,Interview Response,1,,"""2026-02-26T21:28:16.794Z""",process,0
828,rater_02,58,22,2,Product Review,1,,"""2026-02-26T21:28:45.757Z""",process,0
831,rater_02,667,204,2,Product Review,2,,"""2026-02-26T21:29:09.754Z""",process,0
834,rater_02,31,13,3,Business Pitch,3,,"""2026-02-26T21:29:40.016Z""",process,0
837,rater_01,318,103,5,Interview Response,2,,"""2026-02-26T21:29:57.944Z""",process,0
839,rater_02,594,180,3,Business Pitch,3,,"""2026-02-26T21:30:03.649Z""",process,0
840,rater_01,289,96,5,Interview Response,1,,"""2026-02-26T21:30:09.928Z""",process,0
842,rater_02,717,219,1,Social Media Post,2,,"""2026-02-26T21:30:13.019Z""",process,0
844,rater_01,437,138,5,Interview Response,2,,"""2026-02-26T21:30:20.274Z""",process,0
846,rater_01,423,135,2,Product Review,1,,"""2026-02-26T21:30:26.809Z""",process,0
847,rater_01,831,252,3,Business Pitch,2,,"""2026-02-26T21:30:32.129Z""",process,0
848,rater_02,409,131,5,Interview Response,3,,"""2026-02-26T21:30:32.669Z""",process,0
850,rater_01,819,249,1,Social Media Post,1,,"""2026-02-26T21:30:37.157Z""",process,0
851,rater_02,572,174,2,Product Review,1,,"""2026-02-26T21:30:44.034Z""",process,0
854,rater_02,731,220,3,Business Pitch,1,,"""2026-02-26T21:31:01.327Z""",process,0
856,rater_01,15,9,3,Business Pitch,2,,"""2026-02-26T21:31:04.808Z""",process,0
858,rater_02,290,97,1,Social Media Post,1,,"""2026-02-26T21:31:10.568Z""",process,0
859,rater_01,184,60,1,Social Media Post,2,,"""2026-02-26T21:31:10.689Z""",process,0
861,rater_02,59,22,3,Business Pitch,1,,"""2026-02-26T21:31:16.244Z""",process,1
862,rater_01,425,135,5,Interview Response,3,,"""2026-02-26T21:31:18.948Z""",process,0
863,rater_01,411,132,2,Product Review,2,,"""2026-02-26T21:31:24.926Z""",process,0
865,rater_02,585,178,2,Product Review,5,,"""2026-02-26T21:31:29.872Z""",process,0
866,rater_01,427,136,2,Product Review,3,,"""2026-02-26T21:31:32.492Z""",process,0
868,rater_01,464,145,2,Product Review,1,,"""2026-02-26T21:31:38.659Z""",process,0
869,rater_02,810,246,1,Social Media Post,1,,"""2026-02-26T21:31:40.632Z""",process,0
870,rater_01,209,67,3,Business Pitch,1,,"""2026-02-26T21:31:42.782Z""",process,0
872,rater_01,316,103,2,Product Review,2,,"""2026-02-26T21:31:48.768Z""",process,0
873,rater_02,6,7,2,Product Review,2,,"""2026-02-26T21:31:50.317Z""",process,0
874,rater_01,407,131,2,Product Review,1,,"""2026-02-26T21:31:51.924Z""",process,0
876,rater_01,94,32,1,Social Media Post,1,,"""2026-02-26T21:31:55.673Z""",process,0
877,rater_02,774,233,2,Product Review,4,,"""2026-02-26T21:31:57.597Z""",process,0
878,rater_02,242,81,3,Business Pitch,1,,"""2026-02-26T21:32:03.949Z""",process,0
881,rater_01,3,4,3,Business Pitch,2,,"""2026-02-26T21:32:05.061Z""",process,0
882,rater_01,65,24,1,Social Media Post,2,,"""2026-02-26T21:32:11.908Z""",process,0
883,rater_02,673,205,5,Interview Response,2,,"""2026-02-26T21:32:13.127Z""",process,0
887,rater_02,513,157,3,Business Pitch,3,,"""2026-02-26T21:32:36.078Z""",process,0
889,rater_02,75,26,3,Business Pitch,1,,"""2026-02-26T21:32:43.088Z""",process,0
890,rater_02,129,43,1,Social Media Post,1,,"""2026-02-26T21:32:48.887Z""",process,0
894,rater_01,798,242,5,Interview Response,1,,"""2026-02-26T21:33:09.670Z""",process,0
895,rater_02,464,145,2,Product Review,1,,"""2026-02-26T21:33:18.351Z""",process,0
897,rater_01,541,166,1,Social Media Post,1,,"""2026-02-26T21:33:22.338Z""",process,0
900,rater_01,712,217,5,Interview Response,2,,"""2026-02-26T21:33:48.438Z""",process,0
903,rater_02,701,215,3,Business Pitch,2,,"""2026-02-26T21:34:01.452Z""",process,0
905,rater_02,632,194,2,Product Review,1,,"""2026-02-26T21:34:08.073Z""",process,0
908,rater_01,679,207,2,Product Review,3,,"""2026-02-26T21:34:17.934Z""",process,0
909,rater_02,233,76,2,Product Review,2,,"""2026-02-26T21:34:18.869Z""",process,0
911,rater_02,10,8,2,Product Review,1,,"""2026-02-26T21:34:22.325Z""",process,1
912,rater_01,643,197,5,Interview Response,2,,"""2026-02-26T21:34:24.951Z""",process,0
913,rater_02,472,147,2,Product Review,1,,"""2026-02-26T21:34:27.427Z""",process,0
914,rater_01,706,216,3,Business Pitch,1,,"""2026-02-26T21:34:29.896Z""",process,0
916,rater_02,590,179,3,Business Pitch,1,,"""2026-02-26T21:34:33.122Z""",process,0
919,rater_02,125,41,1,Social Media Post,1,,"""2026-02-26T21:34:42.723Z""",process,0
920,rater_02,152,50,5,Interview Response,2,,"""2026-02-26T21:34:51.075Z""",process,0
922,rater_02,699,213,1,Social Media Post,2,,"""2026-02-26T21:34:56.569Z""",process,0
926,rater_01,406,131,1,Social Media Post,1,,"""2026-02-26T21:35:09.760Z""",process,0
927,rater_02,645,198,2,Product Review,2,,"""2026-02-26T21:35:14.346Z""",process,0
929,rater_01,585,178,2,Product Review,3,,"""2026-02-26T21:35:16.381Z""",process,0
931,rater_02,759,228,3,Business Pitch,1,,"""2026-02-26T21:35:23.591Z""",process,0
932,rater_02,208,67,2,Product Review,2,,"""2026-02-26T21:35:29.814Z""",process,0
934,rater_01,757,228,2,Product Review,1,,"""2026-02-26T21:35:35.031Z""",process,0
935,rater_02,681,208,1,Social Media Post,2,,"""2026-02-26T21:35:38.284Z""",process,0
937,rater_01,107,35,2,Product Review,2,,"""2026-02-26T21:35:44.981Z""",process,0
940,rater_01,834,252,1,Social Media Post,2,,"""2026-02-26T21:36:00.722Z""",process,0
941,rater_02,32,13,5,Interview Response,4,,"""2026-02-26T21:36:01.977Z""",process,0
943,rater_01,611,187,1,Social Media Post,2,,"""2026-02-26T21:36:05.769Z""",process,0
944,rater_01,779,236,5,Interview Response,1,,"""2026-02-26T21:36:10.938Z""",process,0
946,rater_01,291,97,2,Product Review,1,,"""2026-02-26T21:36:15.685Z""",process,0
947,rater_01,847,256,3,Business Pitch,1,,"""2026-02-26T21:36:20.587Z""",process,0
949,rater_01,780,236,1,Social Media Post,1,,"""2026-02-26T21:36:24.430Z""",process,0
951,rater_01,667,204,2,Product Review,1,,"""2026-02-26T21:36:32.692Z""",process,0
952,rater_01,160,53,2,Product Review,2,,"""2026-02-26T21:36:36.642Z""",process,0
954,rater_02,671,205,2,Product Review,1,,"""2026-02-26T21:36:40.727Z""",process,0
955,rater_01,248,83,1,Social Media Post,2,,"""2026-02-26T21:36:44.292Z""",process,0
957,rater_01,692,212,3,Business Pitch,2,,"""2026-02-26T21:36:50.321Z""",process,0
958,rater_01,856,257,1,Social Media Post,1,,"""2026-02-26T21:36:55.180Z""",process,0
959,rater_01,281,92,5,Interview Response,2,,"""2026-02-26T21:37:00.686Z""",process,0
960,rater_02,881,263,2,Product Review,1,,"""2026-02-26T21:37:05.328Z""",process,0
962,rater_01,102,34,1,Social Media Post,3,,"""2026-02-26T21:37:13.657Z""",process,0
965,rater_02,446,140,5,Interview Response,3,,"""2026-02-26T21:37:36.215Z""",process,0
968,rater_01,529,162,3,Business Pitch,1,,"""2026-02-26T21:37:45.464Z""",process,0
970,rater_01,876,262,2,Product Review,2,,"""2026-02-26T21:37:53.695Z""",process,0
971,rater_02,17,10,1,Social Media Post,3,,"""2026-02-26T21:37:54.987Z""",process,0
972,rater_01,40,15,5,Interview Response,1,,"""2026-02-26T21:37:56.699Z""",process,0
974,rater_01,82,29,1,Social Media Post,1,,"""2026-02-26T21:38:03.216Z""",process,0
977,rater_02,773,233,3,Business Pitch,1,,"""2026-02-26T21:38:08.272Z""",process,0
978,rater_01,850,256,1,Social Media Post,1,,"""2026-02-26T21:38:08.686Z""",process,0
979,rater_02,21,11,1,Social Media Post,1,,"""2026-02-26T21:38:11.450Z""",process,1
981,rater_01,440,139,3,Business Pitch,3,,"""2026-02-26T21:38:17.748Z""",process,0
982,rater_02,391,127,2,Product Review,1,,"""2026-02-26T21:38:18.302Z""",process,0
983,rater_02,171,56,2,Product Review,2,,"""2026-02-26T21:38:26.409Z""",process,0
985,rater_01,803,245,1,Social Media Post,1,,"""2026-02-26T21:38:31.028Z""",process,0
986,rater_01,839,254,2,Product Review,1,,"""2026-02-26T21:38:35.563Z""",process,0
987,rater_02,592,180,1,Social Media Post,3,,"""2026-02-26T21:38:38.899Z""",process,0
988,rater_01,896,268,2,Product Review,2,,"""2026-02-26T21:38:41.298Z""",process,0
991,rater_01,770,232,2,Product Review,1,,"""2026-02-26T21:38:45.110Z""",process,0
992,rater_02,531,163,1,Social Media Post,1,,"""2026-02-26T21:38:47.203Z""",process,0
993,rater_02,847,256,3,Business Pitch,1,,"""2026-02-26T21:38:54.804Z""",process,0
994,rater_02,34,14,2,Product Review,3,,"""2026-02-26T21:39:07.476Z""",process,0
996,rater_02,820,249,3,Business Pitch,1,,"""2026-02-26T21:39:14.824Z""",process,0
997,rater_01,173,56,5,Interview Response,2,,"""2026-02-26T21:39:18.345Z""",process,0
999,rater_02,356,117,3,Business Pitch,2,,"""2026-02-26T21:39:22.220Z""",process,0
1001,rater_01,434,138,1,Social Media Post,3,,"""2026-02-26T21:39:26.626Z""",process,0
1003,rater_01,538,165,2,Product Review,1,,"""2026-02-26T21:39:30.289Z""",process,0
1004,rater_01,830,251,2,Product Review,1,,"""2026-02-26T21:39:34.261Z""",process,0
1006,rater_02,286,95,5,Interview Response,4,,"""2026-02-26T21:39:39.660Z""",process,0
1008,rater_01,598,182,3,Business Pitch,1,,"""2026-02-26T21:39:48.290Z""",process,0
1009,rater_02,371,122,1,Social Media Post,2,,"""2026-02-26T21:39:48.981Z""",process,0
1010,rater_01,555,170,1,Social Media Post,1,,"""2026-02-26T21:39:53.374Z""",process,0
1011,rater_01,527,162,1,Social Media Post,2,,"""2026-02-26T21:39:58.786Z""",process,0
1013,rater_01,124,40,5,Interview Response,1,,"""2026-02-26T21:40:02.911Z""",process,0
1014,rater_02,822,249,5,Interview Response,1,,"""2026-02-26T21:40:06.013Z""",process,0
1016,rater_01,715,218,2,Product Review,3,,"""2026-02-26T21:40:11.842Z""",process,0
1017,rater_01,759,228,3,Business Pitch,1,,"""2026-02-26T21:40:16.729Z""",process,0
1018,rater_02,374,122,3,Business Pitch,5,,"""2026-02-26T21:40:18.623Z""",process,0
1021,rater_01,642,197,3,Business Pitch,1,,"""2026-02-26T21:40:23.999Z""",process,0
