conversation_hash,task_type,product_word_count,openai_score,qwen_score,xai_score,avg_score,product_turn
56bfcd7d2b40e03eca393ef61307c3ac,worldbuilding,226,28,15.0,38.0,27.0,4
78fc81e0bda0d19e84d14ce7fd96885b,story,433,32,25.0,42.0,33.0,3
f334cd825e0f9504f7847baffd4fee08,story,365,28,12.0,38.0,26.0,3
91812577e034b793f197cd4e980cfc6c,story,115,36,42.0,38.0,38.7,3
1c3162ae0b26834391b347fb0b1840cc,story,486,20,15.0,25.0,20.0,4
6c21f17b0dd02f7e53f9f994888f1f67,worldbuilding,50,20,12.0,15.0,15.7,3
a86e097af2ca5786118d4e6f4525c7a3,fan_fiction,554,25,15.0,35.0,25.0,3
e3453ab25a08f5b08f54edd281713994,script,346,20,12.0,25.0,19.0,3
e79d4fd7144494ff4ef57bc8f363a6e5,fan_fiction,278,15,15.0,15.0,15.0,7
53de72ceba737f4a48f5ebe2d28a1805,worldbuilding,230,32,10.0,38.0,26.7,4
8537ab522c9f70015222319c6911a59b,poem,56,30,25.0,35.0,30.0,3
0d92e5df050b78c2ddeff929ce91de54,worldbuilding,1569,30,42.0,42.0,38.0,1
8ff5a6bb26e213ab8cc5361ac281d9ee,story,121,20,12.0,35.0,22.3,3
52fcc1d4b87f5e4839bb944c7b693b43,fan_fiction,227,30,12.0,38.0,26.7,5
9f02e2dbfbac77120d6884c1072cbb0b,story,380,32,22.0,38.0,30.7,9
8799b7ade9b30c6c5e6a15195e377930,story,1254,20,25.0,30.0,25.0,1
e0e578883aac5a7bccc49881ae43fb28,fan_fiction,151,20,15.0,25.0,20.0,7
597765c1cf1df6d57ad00205be15a1c0,script,505,30,15.0,38.0,27.7,4
66886f546dc4b1f7075af77f4d6ab007,story,113,20,15.0,25.0,20.0,4
95988e12853b4214c289551bdd67e49e,worldbuilding,418,20,25.0,35.0,26.7,3
c53a4d10ca79adea55ecb0b27fa50674,fan_fiction,209,20,15.0,25.0,20.0,5
ce95e0a73aa25b79dbd53cc08c3ddb29,script,656,30,25.0,35.0,30.0,4
ea71ded95e808d8e8593bed69585b4f5,story,102,30,12.0,35.0,25.7,3
d2e31aeb1562090d5af942ca7d6af18f,letter,119,15,15.0,10.0,13.3,6
5de2e408157b2310b57a9e8d0ae45a30,story,90,28,15.0,38.0,27.0,9
7c065682271f7e1526c6e78f10ea818e,fan_fiction,100,20,15.0,25.0,20.0,3
abe579384d1767a699bc908d76a67692,story,413,24,25.0,30.0,26.3,4
8eabb810661bbde3a2efd838188a9922,story,293,28,25.0,35.0,29.3,1
27f87273da199ecaa30a7d8626c477d2,story,388,28,25.0,38.0,30.3,4
a6183a02d830028c7ea6def4cf2edeef,fan_fiction,213,20,15.0,25.0,20.0,3
a0faed438785538d7fe69a4328dfea4d,fan_fiction,196,20,25.0,35.0,26.7,1
e688e3fc0c2a9ee3455aa27ecb97f75e,fan_fiction,227,20,12.0,25.0,19.0,4
719c875aa81d5d959d50d0c471e3702e,fan_fiction,315,20,15.0,35.0,23.3,2
0357966564bce71735e7c00051d06d1e,worldbuilding,395,28,25.0,38.0,30.3,3
a404796c3f0451529fc8cf4c1bc5a3ff,story,436,30,25.0,38.0,31.0,3
fc23b827299b59df8ee6e29a473ac3db,fan_fiction,259,30,42.0,35.0,35.7,6
b1fc3e1232ebc45788a125fa4e22667e,story,413,32,25.0,38.0,31.7,1
8fc528b6db0ccc386a42b0a0f3fcd401,script,544,30,25.0,42.0,32.3,3
18c0ca06a96c96b86d7546170a464ea3,script,356,28,15.0,35.0,26.0,3
0de2cd1540ae13a269b2a7f842be4ab4,script,321,28,15.0,35.0,26.0,5
1d5fa6940572ea39f6b2da5f12fe2e66,script,336,28,25.0,38.0,30.3,3
f6789d12b9a58294e2582e3fb8741d0e,script,417,28,15.0,38.0,27.0,5
eb7b0c17577ceaeae9edff3d9dd7a4b5,fan_fiction,160,20,18.0,35.0,24.3,3
b43906405634c2cd4c80b5b651f43567,story,284,30,28.0,38.0,32.0,4
fe2f5ed166e262dd04557154eb7102ed,worldbuilding,346,20,15.0,35.0,23.3,3
93a167c1fd58802aa38dda0b5969752b,script,363,20,15.0,35.0,23.3,5
d91265effd9dc1f832f895fbe3ac6fbb,fan_fiction,148,20,15.0,35.0,23.3,1
eebb1d60d8bdfe015faa1837e6d18a59,fan_fiction,521,20,15.0,35.0,23.3,4
89dec5dfa58ae606ca6e31855d6fc96c,story,394,20,25.0,35.0,26.7,1
935c662d7c89f20e354073c4c98bc3d0,letter,228,15,12.0,25.0,17.3,3
cb8300a2c69fdeec6e596a5707d20c8f,worldbuilding,275,20,12.0,38.0,23.3,4
134bd9097511dc4a0af00f73a6c60341,story,428,30,42.0,38.0,36.7,3
b7974e204d35828f73c39289b13eb3bc,script,266,20,15.0,15.0,16.7,5
a9f98400781e93fc16b335a441f9fda8,script,275,20,25.0,35.0,26.7,1
3babae00eb94a54f154dd98296c157fd,fan_fiction,696,34,15.0,42.0,30.3,1
92f89c2be2945f2abbe55dd28fe8f379,story,396,20,25.0,35.0,26.7,1
7dc8670a30672cec66fe516d11fe20bd,story,347,20,25.0,35.0,26.7,6
d59f33fe1187cace2070556744644f70,script,313,20,15.0,25.0,20.0,2
a47d0b714ba1bbdc775e162695389265,story,404,28,25.0,38.0,30.3,1
ccd77d55dd5051cce868a991274bcfc3,script,435,36,15.0,35.0,28.7,4
a86b7014d0e6b411ca05321f848d6846,story,328,36,42.0,42.0,40.0,3
7d8aab868d441d18ea5c66f284895ea2,story,371,20,15.0,25.0,20.0,3
2f52fffaafeba3448bb8d949b4307ae5,script,454,30,15.0,35.0,26.7,3
5da98e977ec5c2cd2202e279cf6afd05,worldbuilding,169,20,12.0,35.0,22.3,3
a3c3e957df2e3fa986c9620b886bd604,story,243,28,25.0,35.0,29.3,5
163d8b531873ea98747f88311a6ab80a,fan_fiction,373,28,25.0,35.0,29.3,4
eb714b932744586f4320563338d28ad1,worldbuilding,208,30,12.0,35.0,25.7,1
5e588903b99cb810efbd21b93a69713a,worldbuilding,962,32,28.0,42.0,34.0,4
d729b101f02253696d15d967d582e792,letter,80,12,12.0,15.0,13.0,5
4f522f0724219e59bc7998d5a246104b,fan_fiction,485,20,25.0,25.0,23.3,3
89d00eff22fc7766b80f9515eab52c3b,letter,215,10,10.0,15.0,11.7,5
68958405c41f66166dab2cbc9e3eb9f8,worldbuilding,1229,32,32.0,42.0,35.3,4
0edde1af10ead0f26347a3874dda2f16,fan_fiction,388,20,15.0,35.0,23.3,5
e1c3ff45ff14e77596fe1dc5e60bdc44,worldbuilding,232,20,15.0,35.0,23.3,5
a4e47868d62fa48e2129a6b1b8c9a54e,fan_fiction,428,32,28.0,42.0,34.0,5
0986e1c7eaedf99d552bf2b3d5f79688,story,264,15,15.0,20.0,16.7,1
3626d13deaa6cdca8b09237606203905,fan_fiction,104,20,25.0,30.0,25.0,1
fea4db653ad09df04c0beb8df9f67a3c,fan_fiction,200,20,15.0,25.0,20.0,5
9d4d2cefe0def5661817ddd1a2c73878,fan_fiction,350,20,25.0,35.0,26.7,3
72b2d713dcddb67d7fe2030c927694d3,fan_fiction,346,28,15.0,35.0,26.0,7
2615559ebb6bc771e872005d16734dc1,fan_fiction,99,10,10.0,15.0,11.7,1
66f9c9825b4e49e97c593cc1fd668f3a,fan_fiction,418,20,15.0,38.0,24.3,6
b9bafc3ce673a44a73f9afa688da2279,fan_fiction,270,24,15.0,35.0,24.7,7
ef54d4b4f8a6c9de422a624eb87a79c9,script,153,28,12.0,42.0,27.3,4
832718ceaeee235495d0c9764ea735c8,letter,250,15,15.0,15.0,15.0,1
9bcc027b7f90b3f10e182a5d8cbc1b51,letter,87,10,10.0,10.0,10.0,4
178dd68aef6ae202dd71a6046108dc0e,fan_fiction,263,20,12.0,35.0,22.3,5
9114a3cff7acd223a1528b9b3bfe0613,worldbuilding,112,32,42.0,42.0,38.7,3
5714f0e0b06a4326932b27282ee4e47b,script,178,15,10.0,15.0,13.3,1
44ad508bb5b92066a61fc98c5bd1d2bf,fan_fiction,339,20,25.0,25.0,23.3,3
79ea78355110668837c473675afce513,story,239,20,12.0,25.0,19.0,8
26d7c11ec51b77fd3281e0b446545225,letter,148,15,12.0,15.0,14.0,1
227b79d3e971762daaff82313f3755b6,fan_fiction,330,38,38.0,42.0,39.3,3
25953e4bb14f725b5411341169725221,worldbuilding,481,38,22.0,42.0,34.0,3
d9398771a31c0e1af318155226dd9262,fan_fiction,511,20,15.0,25.0,20.0,3
807bbe9413ff6a67490cfead2e4b31d1,song,79,20,12.0,25.0,19.0,4
c32591176e2c2a3c931fbc3a4ed4fde8,story,262,30,22.0,25.0,25.7,5
7005985c7eeaeb39cb7ec07ecc1a5a4d,worldbuilding,302,20,15.0,25.0,20.0,1
132e9623c1db17ad4f024a1973a1e73c,letter,173,20,10.0,25.0,18.3,3
a7e9bb81d6e7e0874dac2663496fe81f,script,448,20,15.0,35.0,23.3,4
d34a055d5fa89ca4d026c9c2196e056e,fan_fiction,374,28,15.0,38.0,27.0,4
ad238b43edf8cfea3e6e4d93505008d0,script,456,20,15.0,30.0,21.7,7
11eee1ef230c5cee4bb869c90030a95a,letter,209,15,12.0,15.0,14.0,3
cb64e6e7d95716cf1bc097c910db6232,letter,317,15,12.0,15.0,14.0,1
9bc6abd223d52c42f140bb751b5bd6f1,fan_fiction,256,15,12.0,15.0,14.0,3
4d2f9122b2864ed511c807f28b93ab1e,fan_fiction,107,20,15.0,35.0,23.3,3
1ad961904f050f0f637d17861149f460,worldbuilding,303,20,25.0,38.0,27.7,4
3106ff387a25456e4b60d76f426cc48c,worldbuilding,298,20,15.0,38.0,24.3,4
e8cf09c0941328191396871b7d541b13,worldbuilding,577,30,42.0,38.0,36.7,3
d48596be27e5d1cc960fb59b21b42d77,script,594,20,15.0,35.0,23.3,4
d3b29a41944e112f8fba94ce881d7e24,fan_fiction,396,32,12.0,35.0,26.3,3
3814b04ab9be104da610a7005cb24ea8,worldbuilding,475,36,42.0,42.0,40.0,1
bec4c5b92e4c5aba9391adf7c2343b41,letter,180,15,12.0,15.0,14.0,3
77278a2aecf255db4b78a8caf014c720,fan_fiction,459,20,25.0,30.0,25.0,2
c779ace1490d63fdc6cd2f2053465ee4,fan_fiction,412,20,15.0,35.0,23.3,7
7429be503cd3b8b3b8d0620e54b1b0c3,letter,170,15,25.0,15.0,18.3,6
5e1ecac99e37d9aba1f8f6dbfb7a0b8f,letter,388,20,12.0,25.0,19.0,2
26228dc8de1908b1cbaec4d9aa3a200d,letter,229,15,15.0,25.0,18.3,2
a3225eb388f980b1d927371429e19940,letter,347,20,15.0,25.0,20.0,4
918831f6f412700af55f5b147deb0a4f,letter,132,10,10.0,15.0,11.7,3
9413366f65b74eae88a8fffc394ee602,story,301,30,25.0,38.0,31.0,6
89b5fe701cf3e353fea8bddea0f4ce60,fan_fiction,144,20,15.0,35.0,23.3,3
5af4d5eedde6d62e6acd8d46a907215f,fan_fiction,340,15,25.0,25.0,21.7,4
5f784a5a1050d591b7817fffe006e600,fan_fiction,254,24,25.0,35.0,28.0,3
993ab632fe699cc9fd0b6fc1f3cf8e14,letter,716,10,12.0,15.0,12.3,1
c05450992894b6d3a9abc06fb3843df4,story,426,24,15.0,35.0,24.7,1
b13aef34b5158bfa61dae79c9be8ed6e,letter,129,12,12.0,12.0,12.0,8
9d57b5eb885102e4eb2bb1aa810c4b93,worldbuilding,466,38,38.0,42.0,39.3,4
b79fe3e8659abfc8fc0c44429b47e22c,story,221,20,12.0,15.0,15.7,3
8273755af829db5e260057cb41aed621,worldbuilding,489,30,32.0,42.0,34.7,3
6cc4323b870b1147e01ac583da179b92,worldbuilding,937,30,22.0,35.0,29.0,3
738faf11a7b473fc04ea3f7d7e484a37,worldbuilding,529,28,42.0,38.0,36.0,3
1584aac17cde4d152ddc9fc44498c16a,letter,258,15,12.0,20.0,15.7,3
d47b18243b55f4e5319f6284f4bdfa4c,letter,145,24,15.0,25.0,21.3,8
e6b95bd40c28a9b38c2f3144d7d0f607,letter,200,10,15.0,12.0,12.3,5
345aca0f523c3f8d0f1cb227fc3f4582,story,308,20,15.0,25.0,20.0,1
148b6513e4abc5b3ab81eee577f27cdd,story,302,20,15.0,25.0,20.0,6
75818f517a13ffdb4cc5489ac2f4dfbe,fan_fiction,282,20,15.0,25.0,20.0,3
d968e4e570ad69cc3735b5a21990f253,story,275,20,15.0,25.0,20.0,4
b54ff0081ff9c1aedc95dd91a40242fa,script,224,28,15.0,35.0,26.0,5
ce7acf0b6c7b853ec8464edc54ccb807,fan_fiction,393,20,15.0,25.0,20.0,1
da694329eb304cb9d22dd8376d701d96,fan_fiction,604,28,25.0,35.0,29.3,3
54eeb05217d9aedb82659157eaa29b21,script,338,44,42.0,42.0,42.7,3
0cdf65d36d6aaf2f89189001390f8a94,worldbuilding,271,20,15.0,35.0,23.3,8
538d1e80026625fa0f72d932e5785b50,fan_fiction,385,28,25.0,35.0,29.3,5
59e433ec739305443452309d8505184c,letter,173,20,12.0,25.0,19.0,3
33c41b79345592967c2fe2c2e3ad5403,story,390,36,25.0,42.0,34.3,3
8dc35876f507a6465a62ab0081d4aab2,script,557,32,28.0,38.0,32.7,3
76f101e774763e2bbfc045daec5d8df0,script,560,20,15.0,38.0,24.3,1
4e7aab10eb2beba09e4dafe0d7dcfb99,fan_fiction,287,20,25.0,25.0,23.3,4
09b0c40079ccd4344d1ccbede4a76684,worldbuilding,638,20,10.0,25.0,18.3,2
828aff84619df4d639a9dc76713d477c,story,233,20,15.0,25.0,20.0,5
190ab94692655570416cd968e967eb0e,fan_fiction,280,24,15.0,35.0,24.7,5
6814e2022dd01ea408758c86b80146c9,story,315,15,12.0,15.0,14.0,3
5fc32f2178f553cd90bc91871011bf3e,fan_fiction,226,20,15.0,35.0,23.3,3
18bfc74df1d5f983d1a702de3fe4fdc2,fan_fiction,285,20,12.0,25.0,19.0,4
267bf165b7da80e00fb06d1ba4ba4704,poem,238,20,25.0,38.0,27.7,3
b1e50266aa2ea75167983b7c68db4bdf,story,340,20,15.0,30.0,21.7,4
3e1885bc8b3d4bba5435f572993a5118,worldbuilding,363,20,12.0,15.0,15.7,5
00cfe6acb9ed87aa0ac69fa9ffb5015c,fan_fiction,376,20,25.0,25.0,23.3,3
b53f23b380243f19897e0be259a1efd9,script,248,20,15.0,25.0,20.0,2
49992a07be0f11201a024e4cd540d85e,script,425,38,42.0,42.0,40.7,1
79ab56b1fc82d030c47bd34e2d642acb,story,136,28,28.0,30.0,28.7,3
9f3b712151a3f07dcd949a56c20dcadc,fan_fiction,373,20,15.0,25.0,20.0,3
b52e22512d068863687260f834e42812,fan_fiction,246,20,12.0,35.0,22.3,4
01297373bbdd993773294c1673ca5ed8,fan_fiction,179,20,25.0,25.0,23.3,4
b020bb4a4c62dab5e0c58ffd15dcfc79,script,351,20,25.0,25.0,23.3,2
2e9fd93d3d9be580142fcd0db96970b2,poem,125,32,18.0,28.0,26.0,4
3398b83e8ca2c9813af856dd86e10556,fan_fiction,320,20,15.0,30.0,21.7,4
929198983569cfff595ce2cb3cb49698,fan_fiction,213,20,15.0,25.0,20.0,3
6f054923b611512b63ba81c1bc0f2083,story,78,20,25.0,30.0,25.0,2
83c6e7802a1b330eb19ec4d0abdb9fd6,fan_fiction,530,34,12.0,35.0,27.0,10
84f094e8430d58d0f1f7ae09cbee8fce,story,320,20,12.0,25.0,19.0,4
105ce9f45d6ae93781f40e5c6d038c50,fan_fiction,174,20,15.0,25.0,20.0,3
d81d9b133f4e9a39d5ab623b37338d1d,story,191,20,15.0,25.0,20.0,4
499471e53eded2d2ed74c86bfab4f4d8,story,388,24,22.0,35.0,27.0,4
2f6be5f935a4aeb6fab71bdd0f3036a6,fan_fiction,487,28,25.0,38.0,30.3,4
8be4145e98524d433e330ccfefc01612,fan_fiction,212,24,12.0,25.0,20.3,3
2f1393802479da183d848d4748805b56,worldbuilding,355,20,10.0,15.0,15.0,5
987acc8df3f7f6c5e8bea19065d84162,story,213,24,25.0,35.0,28.0,6
ace889656aaf2d6305d3325b49cd6f1e,story,242,30,25.0,38.0,31.0,1
5db92a7350c0e460f7b9837265acb223,worldbuilding,336,20,12.0,20.0,17.3,4
809581632f79c58627825aed86ee905d,story,376,30,12.0,42.0,28.0,1
1127d888fce388511f0f90ce9582b7d2,fan_fiction,314,28,25.0,38.0,30.3,9
78c3732832d15af1dd3b7949d23de9cb,worldbuilding,517,20,10.0,35.0,21.7,4
a9eaa2c2a87395a0127e89f62a7bc187,fan_fiction,319,28,25.0,25.0,26.0,3
4bea3e9a7606482f66a35fe8f1eb43df,fan_fiction,79,20,32.0,25.0,25.7,1
c2f6ce9088532ae05a1d26ec72a53fe8,fan_fiction,497,20,25.0,35.0,26.7,3
f423e03904a736af9626b5d104a699d6,fan_fiction,130,20,15.0,25.0,20.0,3
ca81021751631b6d4abe95a73a677931,worldbuilding,216,30,18.0,38.0,28.7,3
de738a364f28035391996a90c1ee5838,fan_fiction,328,20,15.0,25.0,20.0,1
d4cc122dec5216f95157774098df1ff7,story,619,32,12.0,42.0,28.7,3
ed86dcf3d87954d5b35bc84eeec3b3ec,fan_fiction,316,20,12.0,25.0,19.0,4
5349dceae034556aa9054e19cfe34a95,song,299,22,25.0,35.0,27.3,3
fa0b546248a32f1ab92c1e8f8841030e,story,288,20,15.0,25.0,20.0,7
878306d76893f59449926c2ce0849ae3,fan_fiction,215,28,15.0,35.0,26.0,3
64274e86728e2dfe2330e96dc066bb28,fan_fiction,157,15,12.0,15.0,14.0,4
aa40dc36379c8f23a32ea40135e34d7f,worldbuilding,361,20,15.0,38.0,24.3,1
dcfea49fdd4319edb3867535394f56cf,fan_fiction,323,20,15.0,25.0,20.0,6
7b6a2f1ecb02f9417e26a7f5314af4aa,letter,152,20,15.0,35.0,23.3,4
c2e5f7b4892ab188272e7fde96c0ac8e,fan_fiction,129,20,12.0,20.0,17.3,3
ed5c08405143223e1fcdc8209a8d9dd8,fan_fiction,251,15,10.0,15.0,13.3,5
b4894848811969633dd3de11dbff93b0,story,342,32,28.0,35.0,31.7,1
e449b32ca92db80e4b1bc8a6c4950d9b,poem,91,20,15.0,25.0,20.0,1
026212af17b8ee7d03021501b4395f9d,fan_fiction,517,28,25.0,35.0,29.3,3
9defdf08aefcb15b12e7fdc08283fcb4,script,456,30,25.0,42.0,32.3,6
61f3a796622a0ab1f41ab56fa4959190,letter,322,28,12.0,35.0,25.0,4
af57d31630af241be32a9b77d0d3593a,fan_fiction,58,20,12.0,35.0,22.3,3
5e2b434b28a5da32fc1063d9cc162929,worldbuilding,287,20,15.0,35.0,23.3,3
533767d11eee074417292c47f14ef64f,story,225,20,25.0,25.0,23.3,3
1ca3bf4d70e77a71aabdee2a99d1bbf7,worldbuilding,262,20,12.0,25.0,19.0,7
939658b64ac9dd5765eeedab39ba8c1e,story,254,20,15.0,25.0,20.0,4
5549d8a49e97f92e278b353ff3fbd96b,fan_fiction,346,28,25.0,35.0,29.3,4
31b8b3eb7db6c58cc8162e84d3447425,letter,216,15,15.0,25.0,18.3,3
7027f4ea1aa0144be9989ccf41ce75b6,fan_fiction,244,20,25.0,38.0,27.7,3
f6ca577e185788e37964b34bd76e5855,story,430,20,25.0,25.0,23.3,4
84f80ce6e7122487224dea5be2736ca7,story,308,20,15.0,25.0,20.0,6
66b22e63707661abff24f0b6c2e3635f,letter,362,15,15.0,15.0,15.0,3
adf965702dfbea1dc2ad2bfc57e5dcb4,story,51,20,15.0,25.0,20.0,4
eee53cb7971892e11d121a96bb4d8bc9,letter,173,15,12.0,25.0,17.3,4
f3b02920791c11f59bfd3a6c3489090d,letter,251,15,12.0,15.0,14.0,4
80e8b29ee48106742c76028a2c88608d,worldbuilding,450,15,10.0,15.0,13.3,3
642d8562d4ee2c5a6cda0e6d79acaff8,fan_fiction,647,32,42.0,38.0,37.3,6
67e252eaa075e3bd662ebc45fdb478eb,story,244,20,12.0,25.0,19.0,6
38a54c4b50fc6598b33fd0582598771b,fan_fiction,127,20,15.0,35.0,23.3,2
1d524db0fdeb7396c3a8b69e3b22de47,worldbuilding,575,30,42.0,42.0,38.0,5
c86fa85e1578346238a49eca1479f813,worldbuilding,531,15,10.0,15.0,13.3,3
c30fae86a023ea1f3a53e972ca51702b,fan_fiction,314,20,25.0,35.0,26.7,3
867c10aa9ffd012f01951362a8053063,fan_fiction,462,22,25.0,38.0,28.3,3
efde8e0514bd322a6927e97755d5f445,story,352,20,15.0,25.0,20.0,5
eb95e4ae610e312245cb897768fd979a,story,366,25,15.0,35.0,25.0,3
a913428c06f4772d995ca59f58db4e56,fan_fiction,245,20,25.0,25.0,23.3,7
1d30efbf68ded907a791cd074bbd8c88,fan_fiction,249,20,25.0,35.0,26.7,3
d0095271cf42ab21c60d68bdbf0675f9,fan_fiction,166,20,15.0,20.0,18.3,3
5c87ce9c0a8899e599202f226fb43a53,story,478,30,42.0,38.0,36.7,2
58ea72200a7350f33dc3161a4bff0c12,letter,261,20,25.0,35.0,26.7,2
3bb6a71788753d09c24d69ce0057bf54,fan_fiction,287,20,15.0,35.0,23.3,3
cb462e4b34454a6c36b6361a2b1b0e39,letter,265,20,12.0,25.0,19.0,3
9194ef94f69a4f0cc0e492a19dd59cd1,script,597,15,12.0,15.0,14.0,3
dd28984a4ec6342cdfb523e2045edfc3,fan_fiction,525,28,25.0,35.0,29.3,3
01dc2635bcc1bf63e9ed1c96d83f8f7e,script,307,28,15.0,25.0,22.7,4
4abee7c7cc4841972ca78d6052e2b492,fan_fiction,310,20,15.0,35.0,23.3,3
3742068a5ba521348d00121612f72f35,fan_fiction,415,28,25.0,35.0,29.3,3
a35c592abefdef5f84af140469764bea,script,226,15,12.0,30.0,19.0,4
3dd1eb1f61cb190e11915b3eb5390bf0,script,394,20,15.0,25.0,20.0,4
94650bdd84a7db0a7e469dd3aec4aca8,worldbuilding,277,38,38.0,42.0,39.3,3
203179277e13edef84acc5dc1c5b0608,fan_fiction,232,20,15.0,35.0,23.3,3
69da60eab48b1d74316c47cdd9087066,worldbuilding,399,30,15.0,38.0,27.7,2
947089e87f5429e3ca75cdd91f26644b,fan_fiction,297,20,12.0,20.0,17.3,3
4a4839c63ac691bde37e8b2d1fb4ebaf,worldbuilding,169,28,25.0,38.0,30.3,5
5428896ca5aa5498a11a60d649da84b9,worldbuilding,393,34,28.0,42.0,34.7,4
3094aacf02e506448159aed6a8445de5,worldbuilding,403,30,25.0,42.0,32.3,3
a15b0bbad38e9fbff35e2b1369c4f70b,worldbuilding,395,36,28.0,42.0,35.3,3
43f9e1a00a730921e220137dd8db3411,worldbuilding,346,34,32.0,42.0,36.0,6
d28e94983edca2fe4c5a320b52a7752a,worldbuilding,327,34,32.0,42.0,36.0,3
dbefc8a75902d84465253a839911e189,song,179,20,15.0,35.0,23.3,3
4d380b82d501263879c906d425b645a8,worldbuilding,139,20,12.0,15.0,15.7,4
b35723cf3cacba08a89edc7ed2fa3fca,letter,53,10,10.0,10.0,10.0,5
228ac38c2de9effb974d4db8ffb14a9c,worldbuilding,156,30,12.0,38.0,26.7,1
3bab6d095e3d551c0fb80ce8a0aadea4,fan_fiction,109,15,15.0,20.0,16.7,1
14b267107d4b5e53490913e3a5e46852,story,747,44,18.0,42.0,34.7,3
f33648d8f06d2affcaa756a7d650122e,letter,218,15,12.0,15.0,14.0,3
991e14c3bff2be3533d819f16826171f,worldbuilding,318,38,28.0,42.0,36.0,7
b4a63c90228c22e93a5ff145c535a27c,script,432,28,25.0,42.0,31.7,3
fc63dbcf2fe9bfdda2ceb28bbfb64e7b,letter,126,15,12.0,12.0,13.0,4
50f6de8931b5f93482749270701e7b3d,story,481,32,25.0,42.0,33.0,3
eb5b03a3f3f8c5058e42e2d50307a767,story,303,28,25.0,35.0,29.3,3
fe1236c2d66c01d77d09044a64799034,fan_fiction,86,20,15.0,35.0,23.3,3
37964ea6b7986f8c1b8233eaf2eee69d,worldbuilding,352,38,42.0,42.0,40.7,4
8a067cd61a8c02fcaee67f4b21c35ee3,fan_fiction,579,20,15.0,35.0,23.3,3
b8fe2713e660dc209faccde5810f0d2a,fan_fiction,87,20,12.0,35.0,22.3,2
7d036f05ffa51bee238799a501e50dcc,fan_fiction,97,20,25.0,35.0,26.7,3
293d4c640b7fc2508eb829aa20d6dc41,fan_fiction,112,20,15.0,25.0,20.0,3
aa7f94ea95834d295ff5f68aa4e7f1b5,worldbuilding,463,36,25.0,42.0,34.3,1
ee61fd6fd9eef787f60147ae23a43c9e,fan_fiction,504,46,42.0,45.0,44.3,3
b1656caa825e482cde9f1d5120c5afb1,worldbuilding,652,20,12.0,35.0,22.3,3
8ccb8906e9d6a3707c73bdd4a6f88505,fan_fiction,169,20,15.0,35.0,23.3,3
0b9df52fadc007e2ab213cff8c062dff,fan_fiction,433,20,25.0,38.0,27.7,7
7d792281fa3cedd4b2a76c6c224d91cb,worldbuilding,350,20,25.0,25.0,23.3,5
4b2af0746bea1f17667b840bad7a44f8,story,320,20,15.0,25.0,20.0,1
f7c42f69346678f2258306d33e9c1641,story,424,20,15.0,25.0,20.0,4
ae416c20c6c9f35b2f28da2618ec6fb1,poem,442,48,42.0,45.0,45.0,6
463e5284d457ffad27d6b2341708f2b7,story,515,20,25.0,25.0,23.3,3
8805bc657c1942e8f8a4efa2c2bafd19,letter,159,10,12.0,10.0,10.7,1
1abd34bbb410dfafc6027a46cb307282,fan_fiction,75,20,15.0,30.0,21.7,1
4e221a7a27f4841ab77f83cfb93ceca1,fan_fiction,124,30,15.0,25.0,23.3,3
d8617d5cd419bee83e3e78035c18ac13,worldbuilding,209,15,10.0,12.0,12.3,4
274ab30e7883b1e556af7ef6dff90e40,song,220,34,28.0,38.0,33.3,2
2ba60ee0986a71e7b824f09bbfd4f9c0,fan_fiction,172,30,25.0,28.0,27.7,3
5ef32be4c619348c858e213a6ebfdbdc,fan_fiction,100,20,15.0,35.0,23.3,4
7fb87bc06361656843a164efe8c1ee6a,fan_fiction,505,28,25.0,35.0,29.3,1
4c288e002d38918022f53149f15518d0,poem,243,30,25.0,42.0,32.3,5
700f8cfe8e18b4aea52da1104125ff0a,fan_fiction,372,28,25.0,35.0,29.3,4
6997f2dc1082328244c437a69c95aea8,letter,92,15,12.0,15.0,14.0,3
d78c8661e79262c96e39dbd6f5b563a5,worldbuilding,195,20,12.0,30.0,20.7,5
6042ff6b84ea31a64d35f7396d62a620,story,184,20,25.0,35.0,26.7,5
36c4c146f7550d354f3a55164f46cc1c,script,313,30,25.0,42.0,32.3,1
b8017b7cb93c8ef457b37240a2cf3001,story,430,28,25.0,35.0,29.3,1
f2f5de774d71079002768cb0f9ebe94b,letter,186,15,12.0,12.0,13.0,1
00c1c8f4bbb2593e511c95b6566e8835,letter,243,15,12.0,15.0,14.0,4
5261f8623a3018a8b28d3272a1c56958,letter,131,15,12.0,10.0,12.3,3
d3cdafb0bb5c4b503b196271fe5fba95,fan_fiction,262,32,25.0,38.0,31.7,3
0b465a300dd22f4a2e874d33b81ef406,story,313,30,25.0,42.0,32.3,4
8e7ecfcc2000cfab8d3d64a724bc6dcc,fan_fiction,539,38,42.0,42.0,40.7,3
7314f4843e9780abdf3ce68f760cb8a9,fan_fiction,195,20,15.0,35.0,23.3,4
1497372b62f3d3962609e999989f1b61,worldbuilding,416,30,12.0,38.0,26.7,6
87780bace740b1cb739c0fb629c714f2,worldbuilding,412,28,15.0,38.0,27.0,6
03f4b63fa33b56b08d2a3b06516c6400,letter,173,15,12.0,15.0,14.0,1
db23c1b835c577f880d8719bde50be5d,fan_fiction,163,20,15.0,35.0,23.3,5
05c1eeb422bc2d9e5197167ee2461cae,fan_fiction,101,20,12.0,35.0,22.3,4
